#time,accel_x,accel_y,accel_z
1107.135029,-1036.288319,1072.533697,9474.636058
1107.135359,-1036.288319,995.924147,9400.615463
1107.135689,-1110.308913,995.924147,9400.615463
1107.136018,-1036.288319,1072.533697,9770.718434
1107.136348,-1258.350101,919.314598,9252.574275
1107.136678,-1036.288319,766.095498,9622.677246
1107.137007,-1110.308913,842.705048,9548.656652
1107.137337,-962.267725,689.485948,9474.636058
1107.137667,-888.247130,1072.533697,9252.574275
1107.137996,-962.267725,842.705048,9474.636058
1107.138326,-962.267725,766.095498,9474.636058
1107.138656,-888.247130,919.314598,9844.739029
1107.138985,-888.247130,1072.533697,9696.697840
1107.139315,-1184.329507,1302.362347,9474.636058
1107.139645,-1184.329507,1149.143247,9770.718434
1107.139974,-962.267725,1072.533697,9622.677246
1107.140304,-1184.329507,919.314598,9474.636058
1107.140633,-1184.329507,689.485948,9548.656652
1107.140963,-962.267725,842.705048,9178.553681
1107.141293,-1036.288319,612.876398,9622.677246
1107.141622,-888.247130,919.314598,9548.656652
1107.141952,-962.267725,766.095498,9622.677246
1107.142282,-1110.308913,842.705048,9474.636058
1107.142611,-962.267725,766.095498,9400.615463
1107.142941,-666.185348,1072.533697,9548.656652
1107.143271,-1110.308913,689.485948,9400.615463
1107.143600,-1258.350101,842.705048,9474.636058
1107.143930,-962.267725,842.705048,9548.656652
1107.144260,-962.267725,612.876398,9474.636058
1107.144589,-666.185348,1225.752797,9474.636058
1107.144919,-1036.288319,919.314598,9252.574275
1107.145249,-962.267725,919.314598,9474.636058
1107.145578,-1036.288319,1225.752797,9474.636058
1107.145908,-962.267725,1072.533697,9548.656652
1107.146238,-1110.308913,1302.362347,9326.594869
1107.146567,-1110.308913,842.705048,9326.594869
1107.146897,-962.267725,995.924147,9548.656652
1107.147226,-962.267725,842.705048,9474.636058
1107.147556,-888.247130,919.314598,9548.656652
1107.147886,-814.226536,1378.971896,9474.636058
1107.148215,-666.185348,689.485948,9474.636058
1107.148545,-1184.329507,689.485948,9474.636058
1107.148875,-1036.288319,919.314598,9622.677246
1107.149204,-962.267725,919.314598,9622.677246
1107.149534,-1036.288319,1685.410096,9770.718434
1107.149864,-666.185348,1072.533697,9400.615463
1107.150193,-740.205942,842.705048,9696.697840
1107.150523,-888.247130,1072.533697,9696.697840
1107.150853,-1184.329507,995.924147,9622.677246
1107.151182,-1036.288319,1225.752797,9622.677246
1107.151512,-666.185348,1072.533697,9770.718434
1107.151842,-962.267725,766.095498,9696.697840
1107.152171,-1036.288319,536.266849,9474.636058
1107.152501,-1184.329507,766.095498,9474.636058
1107.152831,-1036.288319,995.924147,9696.697840
1107.153160,-1184.329507,919.314598,9622.677246
1107.153490,-962.267725,995.924147,9622.677246
1107.153819,-814.226536,689.485948,9474.636058
1107.154149,-962.267725,842.705048,9474.636058
1107.154479,-962.267725,919.314598,9548.656652
1107.154808,-1184.329507,1072.533697,9252.574275
1107.155138,-888.247130,766.095498,9178.553681
1107.155468,-1036.288319,1072.533697,9548.656652
1107.155797,-888.247130,919.314598,9400.615463
1107.156127,-1036.288319,919.314598,9474.636058
1107.156457,-1036.288319,919.314598,9474.636058
1107.156786,-1036.288319,842.705048,9326.594869
1107.157116,-814.226536,842.705048,9622.677246
1107.157446,-1110.308913,919.314598,9474.636058
1107.157775,-1110.308913,842.705048,9474.636058
1107.158105,-1036.288319,995.924147,9326.594869
1107.158435,-1184.329507,1072.533697,9474.636058
1107.158764,-666.185348,689.485948,9770.718434
1107.159094,-962.267725,689.485948,9622.677246
1107.159424,-1036.288319,995.924147,9474.636058
1107.159753,-962.267725,919.314598,9622.677246
1107.160083,-814.226536,1302.362347,9696.697840
1107.160412,-740.205942,383.047749,9400.615463
1107.160742,-888.247130,919.314598,9548.656652
1107.161072,-1184.329507,995.924147,9548.656652
1107.161401,-1110.308913,919.314598,9474.636058
1107.161731,-1036.288319,1072.533697,9400.615463
1107.162061,-518.144159,689.485948,9918.759623
1107.162390,-962.267725,919.314598,9622.677246
1107.162720,-888.247130,995.924147,9474.636058
1107.163050,-370.102971,919.314598,8882.471304
1107.163379,518.144159,306.438199,9326.594869
1107.163709,1110.308913,306.438199,9400.615463
1107.164039,1036.288319,689.485948,9474.636058
1107.164368,592.164754,919.314598,9548.656652
1107.164698,0.000000,995.924147,10066.800811
1107.165028,-518.144159,919.314598,10140.821405
1107.165357,-666.185348,766.095498,10362.883188
1107.165687,-592.164754,0.000000,9992.780217
1107.166017,0.000000,76.609550,9400.615463
1107.166346,740.205942,0.000000,9104.533087
1107.166676,1702.473667,0.000000,8882.471304
1107.167005,2664.741391,919.314598,8216.285956
1107.167335,3330.926739,1455.581446,8808.450710
1107.167665,3478.967927,1685.410096,8734.430116
1107.167994,3478.967927,2298.286494,9252.574275
1107.168324,3552.988522,1762.019645,9918.759623
1107.168654,2812.782580,995.924147,10214.842000
1107.168983,1998.556043,1302.362347,10214.842000
1107.169313,1184.329507,689.485948,10510.924376
1107.169643,1406.391290,0.000000,10881.027347
1107.169972,1628.453072,-153.219100,10214.842000
1107.170302,2146.597232,-306.438199,9474.636058
1107.170632,2738.761985,-612.876398,9030.512492
1107.170961,3849.070898,689.485948,8660.409521
1107.171291,4515.256246,1378.971896,8956.491898
1107.171621,4293.194464,2068.457845,9252.574275
1107.171950,3478.967927,2604.724693,10066.800811
1107.172280,2294.638420,3064.381992,10658.965565
1107.172610,222.061783,2911.162892,10288.862594
1107.172939,-1628.453072,2145.067394,9844.739029
1107.173269,-1998.556043,919.314598,9178.553681
1107.173598,-962.267725,-459.657299,8142.265362
1107.173928,888.247130,-1302.362347,7254.018232
1107.174258,2368.659014,-1302.362347,6513.812290
1107.174587,3775.050304,-536.266849,6439.791695
1107.174917,4219.173869,689.485948,7402.059420
1107.175247,3701.029710,2681.334243,9326.594869
1107.175576,2442.679609,4596.572988,11103.089130
1107.175906,1110.308913,3983.696590,12287.418637
1107.176236,0.000000,3217.601092,12583.501014
1107.176565,-1110.308913,1532.190996,12805.562797
1107.176895,-2146.597232,-459.657299,11843.295072
1107.177225,-1776.494261,-1838.629195,10955.047942
1107.177554,-962.267725,-2987.772442,9400.615463
1107.177884,592.164754,-2221.676944,8586.388927
1107.178214,2220.617826,-1762.019645,7476.080014
1107.178543,3997.112087,-689.485948,7179.997637
1107.178873,5107.421000,1149.143247,7105.977043
1107.179203,5033.400406,2681.334243,7698.141797
1107.179532,4811.338623,4519.963438,9178.553681
1107.179862,3849.070898,4366.744339,9696.697840
1107.180191,3256.906145,3830.477490,10732.986159
1107.180521,2294.638420,2374.896044,11621.233289
1107.180851,666.185348,1225.752797,11695.253884
1107.181180,0.000000,-306.438199,11029.068536
1107.181510,-1332.370696,-1378.971896,10214.842000
1107.181840,-740.205942,-1838.629195,10584.944971
1107.182169,-518.144159,-1455.581446,10214.842000
1107.182499,0.000000,-689.485948,9770.718434
1107.182829,592.164754,229.828649,9104.533087
1107.183158,1924.535449,612.876398,7772.162391
1107.183488,3182.885551,919.314598,7994.224174
1107.183818,4071.132681,766.095498,8216.285956
1107.184147,4737.318029,842.705048,8142.265362
1107.184477,4589.276840,766.095498,8660.409521
1107.184807,4219.173869,919.314598,9622.677246
1107.185136,2590.720797,1608.800546,10066.800811
1107.185466,1480.411884,2068.457845,10510.924376
1107.185796,1850.514855,1685.410096,10807.006753
1107.186125,1924.535449,1915.238745,10510.924376
1107.186455,2294.638420,2145.067394,10362.883188
1107.186785,2220.617826,1532.190996,9474.636058
1107.187114,2738.761985,1455.581446,8142.265362
1107.187444,3182.885551,919.314598,7846.182985
1107.187773,2812.782580,842.705048,8290.306550
1107.188103,2368.659014,1378.971896,8734.430116
1107.188433,1332.370696,689.485948,9252.574275
1107.188762,-296.082377,383.047749,9548.656652
1107.189092,-1332.370696,229.828649,10658.965565
1107.189422,-1406.391290,-229.828649,11769.274478
1107.189751,-1850.514855,-229.828649,12065.356855
1107.190081,-2146.597232,536.266849,11251.130318
1107.190411,-1406.391290,306.438199,10214.842000
1107.190740,370.102971,-153.219100,9178.553681
1107.191070,3108.864956,0.000000,8364.327145
1107.191400,5403.503377,919.314598,7624.121203
1107.191729,7624.121203,2681.334243,7105.977043
1107.192059,9474.636058,2911.162892,7550.100608
1107.192389,9104.533087,3753.867940,8660.409521
1107.192718,7476.080014,5132.839837,10214.842000
1107.193048,4811.338623,5286.058936,11695.253884
1107.193378,2294.638420,4213.525239,12509.480420
1107.193707,-888.247130,2451.505594,13471.748144
1107.194037,-4515.256246,153.219100,13619.789333
1107.194366,-7179.997637,-1608.800546,12435.459826
1107.194696,-7994.224174,-2987.772442,10362.883188
1107.195026,-6439.791695,-3294.210641,7031.956449
1107.195355,-1554.432478,-3294.210641,3108.864956
1107.195685,4515.256246,-4136.915689,1110.308913
1107.196015,9178.553681,-3217.601092,2072.576638
1107.196344,9474.636058,1762.019645,4885.359217
1107.196674,7550.100608,6281.983084,7772.162391
1107.197004,6069.688724,8733.488677,11473.192101
1107.197333,3552.988522,10265.679673,14137.933492
1107.197663,222.061783,7124.688131,16728.654289
1107.197993,-2294.638420,1608.800546,17764.942608
1107.198322,-4219.173869,-842.705048,15766.386565
1107.198652,-4293.194464,-1915.238745,12583.501014
1107.198982,-2368.659014,-4826.401637,9326.594869
1107.199311,1332.370696,-6665.030833,7105.977043
1107.199641,5477.523971,-5745.716235,3256.906145
1107.199971,9696.697840,-3600.648841,962.267725
1107.200300,12805.562797,-536.266849,2960.823768
1107.200630,12213.398043,4903.011187,6513.812290
1107.200959,8216.285956,7048.078582,11251.130318
1107.201289,1998.556043,7967.393179,14211.954086
1107.201619,-3701.029710,9039.926876,14878.139434
1107.201948,-5181.441594,4979.620737,15692.365970
1107.202278,-3923.091493,-1149.143247,14137.933492
1107.202608,-3701.029710,-5745.716235,10658.965565
1107.202937,-2812.782580,-7660.954980,5255.462188
1107.203267,666.185348,-8044.002729,3701.029710
1107.203597,4737.318029,-5898.935335,5551.544565
1107.203926,4959.379811,-842.705048,6883.915261
1107.204256,2960.823768,2681.334243,8290.306550
1107.204586,3182.885551,5286.058936,9770.718434
1107.204915,5181.441594,7048.078582,12287.418637
1107.205245,4811.338623,5745.716235,14285.974681
1107.205575,1998.556043,4443.353888,13175.665768
1107.205904,-1036.288319,383.047749,11991.336260
1107.206234,-1850.514855,-2681.334243,11843.295072
1107.206564,-3108.864956,-3217.601092,12065.356855
1107.206893,-4293.194464,-2757.943793,9548.656652
1107.207223,-1998.556043,-4443.353888,5921.647536
1107.207552,2590.720797,-5286.058936,4737.318029
1107.207882,8438.347739,-2451.505594,4441.235652
1107.208212,11251.130318,1072.533697,4811.338623
1107.208541,11029.068536,3677.258390,7031.956449
1107.208871,7772.162391,8120.612279,10881.027347
1107.209201,2738.761985,11184.994271,14211.954086
1107.209530,0.000000,9269.755526,16580.613101
1107.209860,-1998.556043,4443.353888,16210.510130
1107.210189,-3775.050304,-459.657299,13767.830521
1107.210519,-4737.318029,-3753.867940,11769.274478
1107.210848,-4811.338623,-5822.325785,10362.883188
1107.211178,-4737.318029,-6205.373534,8808.450710
1107.211508,-5181.441594,-5056.230287,5921.647536
1107.211837,-3775.050304,-2068.457845,3256.906145
1107.212167,2368.659014,1762.019645,4293.194464
1107.212496,9400.615463,1762.019645,5551.544565
1107.212826,11769.274478,3753.867940,5477.523971
1107.213155,10288.862594,7048.078582,5551.544565
1107.213485,8808.450710,8503.660028,9252.574275
1107.213814,6217.729913,9806.022374,13619.789333
1107.214144,2146.597232,8963.317327,16210.510130
1107.214474,-518.144159,4979.620737,15396.283594
1107.214803,-1036.288319,-612.876398,12731.542202
1107.215133,-888.247130,-2911.162892,10881.027347
1107.215462,-962.267725,-4290.134789,10066.800811
1107.215792,-2072.576638,-4979.620737,10288.862594
1107.216121,-3923.091493,-2068.457845,9030.512492
1107.216451,-3330.926739,1072.533697,7105.977043
1107.216780,1332.370696,1991.848295,4293.194464
1107.217110,8216.285956,1532.190996,2368.659014
1107.217440,13101.645173,76.609550,2146.597232
1107.217769,13175.665768,919.314598,4145.153275
1107.218099,8882.471304,5056.230287,6809.894666
1107.218428,5033.400406,6818.249932,11177.109724
1107.218758,3034.844362,6281.983084,15692.365970
1107.219087,-296.082377,4290.134789,17394.839637
1107.219417,-3849.070898,1378.971896,17246.798449
