#time,accel_x,accel_y,accel_z
879.287110,-1110.308913,842.705048,9474.636058
879.287439,-1110.308913,842.705048,9474.636058
879.287769,-1110.308913,1072.533697,9326.594869
879.288099,-592.164754,766.095498,9252.574275
879.288429,-962.267725,919.314598,9252.574275
879.288758,-1184.329507,842.705048,9474.636058
879.289088,-1184.329507,1072.533697,9474.636058
879.289418,-1110.308913,919.314598,9474.636058
879.289748,-1184.329507,842.705048,9178.553681
879.290078,-962.267725,612.876398,9474.636058
879.290407,-962.267725,1072.533697,9696.697840
879.290737,-1110.308913,1072.533697,9622.677246
879.291067,-962.267725,842.705048,9622.677246
879.291397,-888.247130,919.314598,9474.636058
879.291726,-962.267725,766.095498,9844.739029
879.292056,-962.267725,766.095498,9696.697840
879.292386,-888.247130,766.095498,9844.739029
879.292716,-962.267725,766.095498,9696.697840
879.293045,-1110.308913,766.095498,9770.718434
879.293375,-962.267725,1072.533697,9474.636058
879.293705,-962.267725,919.314598,9548.656652
879.294035,-888.247130,919.314598,9696.697840
879.294364,-962.267725,612.876398,9474.636058
879.294694,-888.247130,919.314598,9696.697840
879.295024,-1332.370696,842.705048,9326.594869
879.295354,-592.164754,1149.143247,9770.718434
879.295684,-888.247130,766.095498,9622.677246
879.296013,-1110.308913,689.485948,9400.615463
879.296343,-1110.308913,689.485948,9252.574275
879.296673,-1406.391290,766.095498,9474.636058
879.297003,-370.102971,1072.533697,9400.615463
879.297332,-962.267725,1072.533697,9474.636058
879.297662,-1110.308913,1149.143247,9474.636058
879.297992,-962.267725,842.705048,9474.636058
879.298322,-962.267725,842.705048,9474.636058
879.298651,-1332.370696,1149.143247,9252.574275
879.298981,-1258.350101,1225.752797,9400.615463
879.299311,-1036.288319,995.924147,9548.656652
879.299641,-1036.288319,842.705048,9474.636058
879.299971,-1184.329507,995.924147,9474.636058
879.300300,-666.185348,842.705048,9326.594869
879.300630,-740.205942,1072.533697,9696.697840
879.300960,-1110.308913,1072.533697,9548.656652
879.301290,-1110.308913,919.314598,9622.677246
879.301619,-1036.288319,842.705048,9622.677246
879.301949,-888.247130,1302.362347,9622.677246
879.302279,-1184.329507,1302.362347,9400.615463
879.302609,-1184.329507,766.095498,9770.718434
879.302938,-1110.308913,995.924147,9622.677246
879.303268,-962.267725,995.924147,9548.656652
879.303598,-1036.288319,995.924147,9696.697840
879.303928,-1036.288319,995.924147,9104.533087
879.304258,-1036.288319,842.705048,9696.697840
879.304587,-962.267725,995.924147,9622.677246
879.304917,-1036.288319,919.314598,9770.718434
879.305247,-1036.288319,919.314598,9474.636058
879.305577,-1184.329507,995.924147,9548.656652
879.305906,-962.267725,383.047749,9326.594869
879.306236,-1110.308913,689.485948,9474.636058
879.306566,-1184.329507,1149.143247,9474.636058
879.306896,-962.267725,1225.752797,9622.677246
879.307225,-666.185348,919.314598,8882.471304
879.307555,0.000000,766.095498,8956.491898
879.307885,666.185348,766.095498,9104.533087
879.308215,1110.308913,536.266849,9400.615463
879.308544,814.226536,766.095498,9474.636058
879.308874,296.082377,842.705048,9696.697840
879.309204,-222.061783,1072.533697,9770.718434
879.309534,-444.123565,995.924147,10288.862594
879.309864,-666.185348,842.705048,10288.862594
879.310193,-148.041188,229.828649,9696.697840
879.310523,148.041188,-383.047749,9252.574275
879.310853,1036.288319,0.000000,9030.512492
879.311183,1998.556043,306.438199,8882.471304
879.311512,2516.700203,1072.533697,8956.491898
879.311842,3404.947333,1225.752797,9326.594869
879.312172,3478.967927,1838.629195,9252.574275
879.312502,3256.906145,2298.286494,9474.636058
879.312831,3182.885551,1225.752797,9844.739029
879.313161,2516.700203,1072.533697,10288.862594
879.313491,1702.473667,919.314598,10510.924376
879.313821,1184.329507,536.266849,10881.027347
879.314151,1480.411884,0.000000,10881.027347
879.314480,1776.494261,-306.438199,10140.821405
879.314810,2368.659014,0.000000,9770.718434
879.315140,3034.844362,0.000000,9474.636058
879.315470,3997.112087,383.047749,9252.574275
879.315799,4293.194464,1378.971896,9326.594869
879.316129,4145.153275,2374.896044,9918.759623
879.316459,2886.803174,2681.334243,9844.739029
879.316789,1406.391290,2911.162892,10436.903782
879.317118,-370.102971,2604.724693,10288.862594
879.317448,-1480.411884,1762.019645,9474.636058
879.317778,-1332.370696,536.266849,8068.244768
879.318108,0.000000,-536.266849,7402.059420
879.318437,1628.453072,-1302.362347,7179.997637
879.318767,2664.741391,-459.657299,6809.894666
879.319097,3478.967927,536.266849,7105.977043
879.319427,3849.070898,1838.629195,7920.203579
879.319757,3182.885551,3370.820191,9474.636058
879.320086,2220.617826,4443.353888,11325.150913
879.320416,962.267725,3600.648841,12065.356855
879.320746,-148.041188,2298.286494,12509.480420
