#time,accel_x,accel_y,accel_z
873.698768,-1036.288319,612.876398,9474.636058
873.699098,-1110.308913,995.924147,9400.615463
873.699427,-1036.288319,995.924147,9548.656652
873.699756,-1184.329507,1149.143247,9400.615463
873.700086,-1036.288319,1072.533697,9548.656652
873.700415,-1110.308913,919.314598,9696.697840
873.700744,-962.267725,689.485948,9548.656652
873.701074,-888.247130,1072.533697,9622.677246
873.701403,-814.226536,1225.752797,9474.636058
873.701732,-1110.308913,995.924147,9548.656652
873.702062,-1036.288319,842.705048,9474.636058
873.702391,-1036.288319,612.876398,9548.656652
873.702720,-962.267725,842.705048,9622.677246
873.703050,-1036.288319,1225.752797,9474.636058
873.703379,-740.205942,383.047749,9326.594869
873.703708,-962.267725,536.266849,9696.697840
873.704038,-1184.329507,1072.533697,9474.636058
873.704367,-1110.308913,842.705048,9696.697840
873.704696,-1110.308913,1378.971896,9622.677246
873.705026,-814.226536,1225.752797,9400.615463
873.705355,-1110.308913,842.705048,9548.656652
873.705684,-962.267725,919.314598,9992.780217
873.706013,-962.267725,842.705048,9474.636058
873.706343,-1184.329507,612.876398,9326.594869
873.706672,-814.226536,1072.533697,9400.615463
873.707001,-962.267725,1072.533697,9622.677246
873.707331,-1036.288319,689.485948,9474.636058
873.707660,-888.247130,919.314598,9474.636058
873.707989,-814.226536,842.705048,9474.636058
873.708319,-1110.308913,1149.143247,9400.615463
873.708648,-1480.411884,1225.752797,9178.553681
873.708977,-1036.288319,919.314598,9696.697840
873.709307,-1110.308913,919.314598,9474.636058
873.709636,-962.267725,919.314598,9474.636058
873.709965,-962.267725,689.485948,9252.574275
873.710295,-1110.308913,1378.971896,9992.780217
873.710624,-740.205942,766.095498,9696.697840
873.710953,-962.267725,995.924147,9474.636058
873.711283,-1184.329507,842.705048,9326.594869
873.711612,-1110.308913,1072.533697,9474.636058
873.711941,-1036.288319,995.924147,9474.636058
873.712271,-1184.329507,766.095498,9326.594869
873.712600,-1110.308913,995.924147,9770.718434
873.712929,-1332.370696,1072.533697,9622.677246
873.713259,-962.267725,919.314598,9548.656652
873.713588,-740.205942,1072.533697,9696.697840
873.713917,-740.205942,689.485948,9770.718434
873.714247,-962.267725,842.705048,9474.636058
873.714576,-888.247130,1072.533697,9474.636058
873.714905,-888.247130,919.314598,9622.677246
873.715235,-1110.308913,842.705048,9326.594869
873.715564,-962.267725,612.876398,9178.553681
873.715893,-1110.308913,995.924147,9474.636058
873.716223,-962.267725,766.095498,9622.677246
873.716552,-962.267725,842.705048,9326.594869
873.716881,-1110.308913,1149.143247,9696.697840
873.717211,-888.247130,1225.752797,9548.656652
873.717540,-1036.288319,1149.143247,9400.615463
873.717869,-1036.288319,842.705048,9474.636058
873.718199,-962.267725,689.485948,9622.677246
873.718528,-1036.288319,1149.143247,9474.636058
873.718857,-1332.370696,995.924147,9104.533087
873.719187,-740.205942,919.314598,9622.677246
873.719516,-1110.308913,919.314598,9622.677246
873.719845,-1110.308913,842.705048,9474.636058
873.720175,-962.267725,919.314598,9400.615463
873.720504,-1184.329507,1302.362347,9178.553681
873.720833,-1184.329507,383.047749,8882.471304
873.721163,-1184.329507,1149.143247,9474.636058
873.721492,-962.267725,1072.533697,9548.656652
873.721821,-962.267725,766.095498,9548.656652
873.722150,-1110.308913,919.314598,9474.636058
873.722480,-1036.288319,1072.533697,9326.594869
873.722809,-1258.350101,766.095498,9474.636058
873.723138,-1036.288319,612.876398,9770.718434
873.723468,-1036.288319,1072.533697,9474.636058
873.723797,-518.144159,1072.533697,9104.533087
873.724126,222.061783,842.705048,9178.553681
873.724456,1110.308913,459.657299,9178.553681
873.724785,962.267725,536.266849,9252.574275
873.725114,666.185348,536.266849,9474.636058
873.725444,222.061783,919.314598,9992.780217
873.725773,0.000000,1455.581446,10362.883188
873.726102,-518.144159,1225.752797,10881.027347
873.726432,-814.226536,612.876398,10288.862594
873.726761,-296.082377,153.219100,9770.718434
873.727090,592.164754,0.000000,9326.594869
873.727420,1406.391290,0.000000,9104.533087
873.727749,2442.679609,612.876398,8882.471304
873.728078,3256.906145,689.485948,8586.388927
873.728408,3627.009116,1378.971896,8882.471304
873.728737,3627.009116,1838.629195,9178.553681
873.729066,3552.988522,1838.629195,9622.677246
873.729396,3108.864956,1762.019645,9918.759623
873.729725,2072.576638,689.485948,10066.800811
873.730054,1554.432478,919.314598,10807.006753
873.730384,1036.288319,229.828649,10807.006753
873.730713,1406.391290,0.000000,10510.924376
873.731042,1924.535449,229.828649,9770.718434
873.731372,2886.803174,0.000000,9030.512492
873.731701,3849.070898,-306.438199,8956.491898
873.732030,4663.297435,1072.533697,9252.574275
873.732360,4441.235652,2374.896044,9326.594869
873.732689,3923.091493,2604.724693,9992.780217
873.733018,2368.659014,3294.210641,10066.800811
873.733348,666.185348,3524.039291,10658.965565
873.733677,-1110.308913,2604.724693,10214.842000
873.734006,-2220.617826,1378.971896,9252.574275
873.734336,-1480.411884,0.000000,8216.285956
873.734665,148.041188,-995.924147,7402.059420
873.734994,1480.411884,-1378.971896,6587.832884
873.735324,2738.761985,-766.095498,6587.832884
873.735653,3849.070898,306.438199,7328.038826
873.735982,4071.132681,2068.457845,8808.450710
873.736312,2664.741391,3677.258390,10066.800811
873.736641,1850.514855,4366.744339,11917.315666
873.736970,666.185348,3370.820191,12583.501014
873.737299,-666.185348,2451.505594,12509.480420
873.737629,-1406.391290,153.219100,12213.398043
873.737958,-1702.473667,-1608.800546,11547.212695
873.738287,-1332.370696,-2145.067394,10066.800811
873.738617,-370.102971,-2451.505594,8956.491898
873.738946,962.267725,-2145.067394,8068.244768
873.739275,2812.782580,-919.314598,7550.100608
873.739605,3923.091493,689.485948,7105.977043
873.739934,4293.194464,2451.505594,7328.038826
873.740263,3552.988522,3064.381992,8068.244768
873.740593,3256.906145,4213.525239,9474.636058
873.740922,2220.617826,4060.306139,10584.944971
873.741251,1184.329507,3140.991542,10732.986159
873.741581,-148.041188,1915.238745,11029.068536
873.741910,-1110.308913,-612.876398,10807.006753
873.742239,-2442.679609,-919.314598,11103.089130
873.742569,-3775.050304,-459.657299,11029.068536
873.742898,-3849.070898,-612.876398,10510.924376
873.743227,-2664.741391,-919.314598,9918.759623
873.743557,-1036.288319,-383.047749,9030.512492
873.743886,0.000000,0.000000,7920.203579
873.744215,1776.494261,76.609550,7772.162391
873.744545,2516.700203,842.705048,7624.121203
873.744874,2812.782580,1378.971896,8290.306550
873.745203,3182.885551,1532.190996,9400.615463
873.745533,2220.617826,1838.629195,9844.739029
873.745862,1332.370696,1149.143247,10732.986159
873.746191,148.041188,1532.190996,11177.109724
873.746521,-592.164754,1762.019645,11695.253884
873.746850,-1480.411884,1608.800546,11029.068536
873.747179,-1924.535449,995.924147,10436.903782
873.747509,-1776.494261,1302.362347,9474.636058
873.747838,-962.267725,1225.752797,7994.224174
873.748167,222.061783,689.485948,6661.853478
873.748497,666.185348,306.438199,6217.729913
873.748826,296.082377,995.924147,6957.935855
873.749155,-1110.308913,1762.019645,8216.285956
873.749485,-2368.659014,2221.676944,9622.677246
873.749814,-4145.153275,2068.457845,11103.089130
873.750143,-5329.482782,1532.190996,11473.192101
873.750473,-5477.523971,766.095498,11177.109724
873.750802,-4293.194464,-919.314598,10807.006753
873.751131,-3108.864956,-919.314598,10140.821405
873.751461,-740.205942,-995.924147,9474.636058
873.751790,666.185348,-1225.752797,8956.491898
873.752119,2220.617826,-229.828649,9030.512492
873.752449,3034.844362,1915.238745,9918.759623
873.752778,2886.803174,2911.162892,10288.862594
873.753107,2072.576638,3907.087040,10881.027347
873.753436,1258.350101,4290.134789,11251.130318
873.753766,592.164754,4213.525239,10881.027347
873.754095,0.000000,2987.772442,10066.800811
873.754424,0.000000,919.314598,9030.512492
873.754754,-518.144159,0.000000,8438.347739
873.755083,-1850.514855,-766.095498,7772.162391
873.755412,-2220.617826,-689.485948,8216.285956
873.755742,-1702.473667,0.000000,8808.450710
873.756071,-1924.535449,842.705048,9104.533087
873.756400,-2516.700203,1608.800546,8734.430116
873.756730,-2812.782580,1685.410096,9030.512492
873.757059,-2886.803174,1915.238745,9178.553681
873.757388,-2960.823768,1991.848295,9918.759623
873.757718,-2886.803174,1838.629195,9992.780217
873.758047,-2590.720797,1149.143247,9844.739029
873.758376,-2294.638420,0.000000,9622.677246
873.758706,-1924.535449,-766.095498,9326.594869
873.759035,-1332.370696,-612.876398,8956.491898
873.759364,-592.164754,383.047749,8438.347739
873.759694,222.061783,842.705048,8734.430116
873.760023,1110.308913,1455.581446,8586.388927
873.760352,1998.556043,2298.286494,9030.512492
873.760682,2294.638420,2145.067394,9326.594869
873.761011,1850.514855,2681.334243,9030.512492
873.761340,222.061783,2451.505594,9622.677246
873.761670,-962.267725,1378.971896,10436.903782
873.761999,-1924.535449,612.876398,11029.068536
873.762328,-3182.885551,-306.438199,10955.047942
873.762658,-4145.153275,-1225.752797,10658.965565
873.762987,-4737.318029,-1455.581446,10362.883188
873.763316,-3849.070898,-1378.971896,10066.800811
873.763646,-3034.844362,-1225.752797,9918.759623
873.763975,-2294.638420,-536.266849,9770.718434
873.764304,-1258.350101,459.657299,9474.636058
873.764634,-592.164754,459.657299,9474.636058
873.764963,-296.082377,1302.362347,9548.656652
873.765292,-592.164754,1838.629195,9770.718434
873.765622,-666.185348,1685.410096,10214.842000
873.765951,-740.205942,1149.143247,10214.842000
873.766280,-592.164754,1072.533697,9844.739029
873.766610,222.061783,459.657299,9548.656652
873.766939,1036.288319,0.000000,9548.656652
873.767268,1184.329507,459.657299,9030.512492
873.767598,1406.391290,1608.800546,8660.409521
873.767927,2368.659014,2068.457845,9104.533087
873.768256,2368.659014,2604.724693,9030.512492
873.768585,1332.370696,2911.162892,9252.574275
873.768915,370.102971,2834.553343,8660.409521
873.769244,-592.164754,2068.457845,8290.306550
873.769573,-1184.329507,1149.143247,8586.388927
873.769903,-1554.432478,-306.438199,9178.553681
873.770232,-2294.638420,-842.705048,9400.615463
873.770561,-3182.885551,-689.485948,9252.574275
873.770891,-3627.009116,-766.095498,9326.594869
873.771220,-3330.926739,76.609550,8956.491898
873.771549,-2590.720797,153.219100,9252.574275
873.771879,-1776.494261,766.095498,9252.574275
873.772208,-888.247130,1378.971896,9252.574275
873.772537,-222.061783,1915.238745,9326.594869
873.772867,370.102971,2068.457845,9548.656652
873.773197,518.144159,2681.334243,9622.677246
873.773526,148.041188,2298.286494,9104.533087
873.773856,0.000000,1838.629195,9326.594869
873.774185,444.123565,842.705048,9844.739029
873.774515,74.020594,383.047749,10955.047942
873.774844,-1776.494261,383.047749,11399.171507
873.775174,-3034.844362,383.047749,11325.150913
873.775503,-3404.947333,229.828649,11473.192101
873.775833,-2812.782580,0.000000,11103.089130
873.776162,-1628.453072,-766.095498,10436.903782
873.776492,-740.205942,-1072.533697,9400.615463
873.776822,-296.082377,-153.219100,8956.491898
873.777151,-370.102971,0.000000,9104.533087
873.777481,-888.247130,612.876398,9622.677246
873.777810,-1628.453072,842.705048,9548.656652
873.778140,-1998.556043,1378.971896,9696.697840
873.778469,-1332.370696,1072.533697,9918.759623
873.778799,-444.123565,689.485948,9252.574275
873.779128,0.000000,383.047749,8956.491898
873.779458,-222.061783,229.828649,8364.327145
873.779788,-518.144159,1455.581446,7920.203579
873.780117,518.144159,2068.457845,8808.450710
873.780447,1184.329507,1685.410096,9326.594869
873.780776,962.267725,1685.410096,9400.615463
873.781106,-296.082377,1915.238745,9696.697840
873.781435,-1110.308913,1838.629195,9992.780217
873.781765,-1406.391290,1455.581446,10140.821405
873.782094,-1110.308913,1455.581446,9474.636058
873.782424,-1554.432478,689.485948,9326.594869
873.782754,-1332.370696,-1302.362347,8586.388927
873.783083,-1110.308913,-1302.362347,8956.491898
873.783413,-814.226536,-1225.752797,9548.656652
873.783742,-666.185348,-229.828649,9770.718434
873.784072,-1406.391290,1532.190996,9622.677246
873.784401,-1406.391290,1915.238745,9918.759623
873.784731,-592.164754,2145.067394,9696.697840
873.785060,518.144159,1991.848295,9622.677246
873.785390,296.082377,2221.676944,9474.636058
873.785720,-1110.308913,2068.457845,9030.512492
873.786049,-2146.597232,1838.629195,9844.739029
873.786379,-2442.679609,1991.848295,10140.821405
873.786708,-2590.720797,919.314598,9918.759623
873.787038,-3404.947333,153.219100,9474.636058
873.787367,-3108.864956,-689.485948,9326.594869
873.787697,-2442.679609,-459.657299,9400.615463
873.788026,-1776.494261,-229.828649,9770.718434
873.788356,-962.267725,536.266849,10288.862594
873.788686,0.000000,1149.143247,10140.821405
873.789015,592.164754,1378.971896,9474.636058
873.789345,962.267725,1685.410096,9844.739029
873.789674,740.205942,1991.848295,9622.677246
873.790004,296.082377,1991.848295,9844.739029
873.790333,-444.123565,1685.410096,10214.842000
873.790663,-962.267725,1302.362347,9696.697840
873.790992,-1332.370696,1302.362347,9400.615463
873.791322,-740.205942,306.438199,9104.533087
873.791652,-740.205942,229.828649,8216.285956
873.791981,-962.267725,919.314598,7550.100608
873.792311,-296.082377,1149.143247,7772.162391
873.792640,666.185348,1608.800546,8956.491898
873.792970,0.000000,2145.067394,9178.553681
873.793299,-1628.453072,2374.896044,9548.656652
873.793629,-2960.823768,2221.676944,10140.821405
873.793958,-3478.967927,1149.143247,10436.903782
873.794288,-3627.009116,1302.362347,10881.027347
873.794618,-3256.906145,459.657299,10881.027347
873.794947,-2738.761985,-766.095498,9696.697840
873.795277,-1924.535449,-1378.971896,8956.491898
873.795606,-888.247130,-1302.362347,8808.450710
873.795936,-296.082377,0.000000,8882.471304
873.796265,-148.041188,766.095498,9030.512492
873.796595,518.144159,1762.019645,9548.656652
873.796924,740.205942,2528.115143,9696.697840
873.797254,1332.370696,2834.553343,9844.739029
873.797584,1554.432478,2451.505594,9400.615463
873.797913,1332.370696,1915.238745,8734.430116
873.798243,0.000000,1455.581446,9104.533087
873.798572,-962.267725,1072.533697,10362.883188
873.798902,-1628.453072,612.876398,11251.130318
873.799231,-2886.803174,383.047749,11325.150913
873.799561,-4071.132681,766.095498,10362.883188
873.799890,-4071.132681,76.609550,10510.924376
873.800220,-3182.885551,0.000000,9622.677246
873.800549,-2146.597232,0.000000,9548.656652
873.800879,-1480.411884,153.219100,8882.471304
