#time,accel_x,accel_y,accel_z
812.558138,-1036.288319,919.314598,9474.636058
812.558468,-888.247130,919.314598,9548.656652
812.558797,-1110.308913,842.705048,9474.636058
812.559126,-1036.288319,1072.533697,9474.636058
812.559455,-962.267725,995.924147,9844.739029
812.559785,-1036.288319,919.314598,9548.656652
812.560114,-962.267725,919.314598,9474.636058
812.560443,-1036.288319,766.095498,9622.677246
812.560772,-1110.308913,995.924147,9622.677246
812.561101,-888.247130,919.314598,9918.759623
812.561431,-1110.308913,1149.143247,9548.656652
812.561760,-1110.308913,1072.533697,9622.677246
812.562089,-962.267725,995.924147,9548.656652
812.562418,-1258.350101,842.705048,9326.594869
812.562748,-1110.308913,995.924147,9474.636058
812.563077,-888.247130,842.705048,9474.636058
812.563406,-1036.288319,1149.143247,9548.656652
812.563735,-962.267725,995.924147,9474.636058
812.564065,-1036.288319,919.314598,9474.636058
812.564394,-1184.329507,612.876398,9622.677246
812.564723,-1184.329507,842.705048,9622.677246
812.565052,-962.267725,689.485948,9474.636058
812.565381,-1258.350101,842.705048,9474.636058
812.565711,-962.267725,919.314598,9474.636058
812.566040,-888.247130,919.314598,9326.594869
812.566369,-1406.391290,1225.752797,9104.533087
812.566698,-962.267725,919.314598,9474.636058
812.567028,-1036.288319,919.314598,9400.615463
812.567357,-1036.288319,919.314598,9474.636058
812.567686,-962.267725,1608.800546,9474.636058
812.568015,-1258.350101,1378.971896,9252.574275
812.568344,-962.267725,689.485948,9548.656652
812.568674,-1110.308913,995.924147,9548.656652
812.569003,-1110.308913,842.705048,9548.656652
812.569332,-888.247130,842.705048,9696.697840
812.569661,-962.267725,689.485948,9844.739029
812.569991,-962.267725,766.095498,9696.697840
812.570320,-1036.288319,842.705048,9548.656652
812.570649,-962.267725,1072.533697,9474.636058
812.570978,-1036.288319,1072.533697,9622.677246
812.571308,-740.205942,995.924147,9622.677246
812.571637,-666.185348,842.705048,9474.636058
812.571966,-814.226536,842.705048,9696.697840
812.572295,-888.247130,766.095498,9696.697840
812.572624,-1036.288319,919.314598,9622.677246
812.572954,-962.267725,1149.143247,9474.636058
812.573283,-814.226536,995.924147,9326.594869
812.573612,-1184.329507,1072.533697,9548.656652
812.573941,-962.267725,689.485948,9696.697840
812.574271,-1036.288319,919.314598,9548.656652
812.574600,-1036.288319,842.705048,9696.697840
812.574929,-1184.329507,1072.533697,9622.677246
812.575258,-1110.308913,995.924147,9252.574275
812.575587,-1036.288319,842.705048,9474.636058
812.575917,-814.226536,995.924147,9548.656652
812.576246,-1036.288319,995.924147,9326.594869
812.576575,-740.205942,1378.971896,9622.677246
812.576904,-962.267725,919.314598,9326.594869
812.577234,-1036.288319,689.485948,9696.697840
812.577563,-962.267725,995.924147,9474.636058
812.577892,-888.247130,919.314598,9622.677246
812.578221,-814.226536,459.657299,9918.759623
812.578551,-1184.329507,1302.362347,9252.574275
812.578880,-1036.288319,1072.533697,9474.636058
812.579209,-962.267725,919.314598,9622.677246
812.579538,-1036.288319,1149.143247,9474.636058
812.579867,-1036.288319,766.095498,9548.656652
812.580197,-1184.329507,842.705048,9696.697840
812.580526,-962.267725,919.314598,9770.718434
812.580855,-962.267725,842.705048,9474.636058
812.581184,-962.267725,842.705048,9400.615463
812.581514,-518.144159,995.924147,9030.512492
812.581843,296.082377,306.438199,9178.553681
812.582172,1036.288319,153.219100,8882.471304
812.582501,666.185348,459.657299,9178.553681
812.582830,518.144159,612.876398,9696.697840
812.583160,0.000000,1072.533697,10214.842000
812.583489,-740.205942,1225.752797,10881.027347
812.583818,-814.226536,766.095498,10436.903782
812.584147,-592.164754,306.438199,10140.821405
812.584477,0.000000,76.609550,9474.636058
812.584806,666.185348,0.000000,9252.574275
812.585135,1776.494261,153.219100,9178.553681
812.585464,2664.741391,536.266849,8364.327145
812.585794,3552.988522,1072.533697,8660.409521
812.586123,3552.988522,1455.581446,9178.553681
812.586452,3701.029710,1685.410096,9548.656652
812.586781,3552.988522,1685.410096,9770.718434
812.587110,2886.803174,1149.143247,9992.780217
812.587440,1776.494261,919.314598,10510.924376
812.587769,1184.329507,766.095498,10807.006753
812.588098,1332.370696,-229.828649,10807.006753
812.588427,1406.391290,-459.657299,10140.821405
812.588757,2220.617826,-612.876398,9104.533087
