#time,accel_x,accel_y,accel_z
855.748787,-1184.329507,689.485948,9400.615463
855.749117,-1258.350101,919.314598,9178.553681
855.749447,-1036.288319,1149.143247,9696.697840
855.749776,-1110.308913,995.924147,9548.656652
855.750106,-1184.329507,995.924147,9474.636058
855.750435,-1110.308913,536.266849,9400.615463
855.750765,-740.205942,766.095498,9326.594869
855.751095,-962.267725,612.876398,9548.656652
855.751424,-962.267725,842.705048,9844.739029
855.751754,-1036.288319,995.924147,9548.656652
855.752084,-1184.329507,842.705048,9622.677246
855.752413,-1258.350101,1455.581446,9474.636058
855.752743,-1036.288319,842.705048,9474.636058
855.753072,-1110.308913,536.266849,9474.636058
855.753402,-888.247130,842.705048,9622.677246
855.753732,-1036.288319,919.314598,9548.656652
855.754061,-1110.308913,1072.533697,9178.553681
855.754391,-888.247130,766.095498,9474.636058
855.754721,-962.267725,842.705048,9474.636058
855.755050,-1110.308913,1072.533697,9548.656652
855.755380,-962.267725,842.705048,9474.636058
855.755709,-1702.473667,919.314598,9400.615463
855.756039,-888.247130,1149.143247,9326.594869
855.756369,-888.247130,842.705048,9474.636058
855.756698,-962.267725,842.705048,9474.636058
855.757028,-1036.288319,1072.533697,9548.656652
855.757357,-1110.308913,1072.533697,9474.636058
855.757687,-1258.350101,842.705048,9696.697840
855.758017,-1036.288319,995.924147,9474.636058
855.758346,-1036.288319,842.705048,9548.656652
855.758676,-1036.288319,995.924147,9548.656652
855.759006,-1036.288319,842.705048,9548.656652
855.759335,-740.205942,842.705048,9326.594869
855.759665,-888.247130,1072.533697,9770.718434
855.759994,-1036.288319,842.705048,9474.636058
855.760324,-1036.288319,1149.143247,9622.677246
855.760654,-1110.308913,995.924147,9548.656652
855.760983,-1110.308913,919.314598,9400.615463
855.761313,-1110.308913,1149.143247,9326.594869
855.761643,-1110.308913,995.924147,9770.718434
855.761972,-1110.308913,919.314598,9400.615463
855.762302,-1184.329507,919.314598,9696.697840
855.762631,-1110.308913,842.705048,9548.656652
855.762961,-888.247130,919.314598,9326.594869
855.763291,-1036.288319,919.314598,9622.677246
855.763620,-1036.288319,919.314598,9770.718434
855.763950,-962.267725,1072.533697,9622.677246
855.764280,-1184.329507,842.705048,9400.615463
855.764609,-1184.329507,1149.143247,9622.677246
855.764939,-888.247130,536.266849,9178.553681
855.765268,-1110.308913,1149.143247,9474.636058
855.765598,-888.247130,842.705048,9474.636058
855.765928,-1184.329507,842.705048,9474.636058
855.766257,-814.226536,842.705048,9400.615463
855.766587,-888.247130,919.314598,9326.594869
