#time,accel_x,accel_y,accel_z
952.625635,-1258.350101,612.876398,9622.677246
952.625964,-1110.308913,995.924147,9622.677246
952.626294,-1036.288319,919.314598,9844.739029
952.626623,-962.267725,919.314598,9622.677246
952.626952,-592.164754,842.705048,9548.656652
952.627282,-888.247130,689.485948,9326.594869
952.627611,-1184.329507,689.485948,9548.656652
952.627941,-1184.329507,919.314598,9474.636058
952.628270,-1110.308913,766.095498,9622.677246
952.628599,-1036.288319,919.314598,9548.656652
952.628929,-1036.288319,1532.190996,9622.677246
952.629258,-1258.350101,919.314598,9400.615463
952.629587,-962.267725,766.095498,9474.636058
952.629917,-962.267725,842.705048,9400.615463
952.630246,-1110.308913,995.924147,9474.636058
952.630576,-592.164754,1455.581446,9696.697840
952.630905,-740.205942,689.485948,9326.594869
952.631234,-1036.288319,919.314598,9400.615463
952.631564,-1184.329507,842.705048,9474.636058
952.631893,-1184.329507,919.314598,9474.636058
952.632223,-888.247130,995.924147,9400.615463
952.632552,-962.267725,995.924147,9326.594869
952.632881,-962.267725,919.314598,9474.636058
952.633211,-962.267725,919.314598,9548.656652
952.633540,-1036.288319,766.095498,9326.594869
952.633869,-1036.288319,1225.752797,9326.594869
952.634199,-1036.288319,995.924147,9474.636058
952.634528,-1184.329507,919.314598,9474.636058
952.634858,-1110.308913,842.705048,9696.697840
952.635187,-1036.288319,995.924147,9696.697840
952.635516,-962.267725,842.705048,9770.718434
952.635846,-1184.329507,689.485948,9400.615463
952.636175,-1036.288319,1302.362347,9326.594869
952.636505,-1036.288319,919.314598,9548.656652
952.636834,-888.247130,1149.143247,9770.718434
952.637163,-888.247130,919.314598,9918.759623
952.637493,-888.247130,995.924147,9178.553681
952.637822,-1184.329507,1455.581446,9474.636058
952.638151,-1036.288319,842.705048,9696.697840
952.638481,-962.267725,1072.533697,9400.615463
952.638810,-962.267725,995.924147,9622.677246
952.639140,-962.267725,842.705048,9474.636058
952.639469,-1332.370696,1149.143247,9400.615463
952.639798,-962.267725,995.924147,9696.697840
952.640128,-1110.308913,995.924147,9696.697840
952.640457,-1110.308913,1149.143247,9622.677246
952.640787,-1332.370696,842.705048,9400.615463
952.641116,-1406.391290,995.924147,9474.636058
952.641445,-1036.288319,612.876398,8808.450710
952.641775,-1110.308913,919.314598,9474.636058
952.642104,-962.267725,919.314598,9400.615463
952.642433,-888.247130,689.485948,9474.636058
952.642763,-592.164754,689.485948,9474.636058
952.643092,-962.267725,1149.143247,9400.615463
952.643422,-1184.329507,1072.533697,9474.636058
952.643751,-1184.329507,995.924147,9696.697840
952.644080,-1110.308913,1072.533697,9400.615463
952.644410,-1036.288319,1072.533697,9474.636058
952.644739,-888.247130,919.314598,9474.636058
952.645069,-888.247130,766.095498,9770.718434
952.645398,-962.267725,919.314598,9474.636058
952.645727,-1036.288319,842.705048,9622.677246
952.646057,-1110.308913,919.314598,9548.656652
952.646386,-1184.329507,1149.143247,9326.594869
952.646715,-740.205942,766.095498,9030.512492
952.647045,0.000000,766.095498,9030.512492
952.647374,518.144159,459.657299,9400.615463
952.647704,888.247130,612.876398,9474.636058
952.648033,592.164754,153.219100,9104.533087
952.648362,296.082377,1378.971896,10140.821405
952.648692,-296.082377,1378.971896,10214.842000
952.649021,-740.205942,1072.533697,10214.842000
952.649351,-592.164754,153.219100,10066.800811
952.649680,-222.061783,0.000000,9696.697840
952.650009,148.041188,612.876398,9474.636058
952.650339,888.247130,0.000000,9474.636058
952.650668,1776.494261,229.828649,9178.553681
952.650997,2886.803174,689.485948,8956.491898
952.651327,3478.967927,1225.752797,9104.533087
952.651656,3775.050304,1762.019645,9326.594869
952.651986,3627.009116,1991.848295,9474.636058
952.652315,3404.947333,1608.800546,9844.739029
952.652644,2442.679609,919.314598,10066.800811
952.652974,1850.514855,842.705048,10362.883188
952.653303,1554.432478,383.047749,10807.006753
952.653633,1628.453072,229.828649,10436.903782
952.653962,1776.494261,0.000000,10066.800811
952.654291,2516.700203,-153.219100,9178.553681
952.654621,3404.947333,-229.828649,9178.553681
952.654950,3923.091493,383.047749,8808.450710
952.655279,4515.256246,1991.848295,9030.512492
952.655609,3849.070898,2451.505594,9622.677246
952.655938,2812.782580,2911.162892,10362.883188
952.656268,1110.308913,2987.772442,10732.986159
952.656597,-888.247130,2911.162892,10362.883188
952.656926,-1998.556043,1838.629195,9326.594869
952.657256,-1628.453072,459.657299,8438.347739
952.657585,-296.082377,-1225.752797,7624.121203
952.657915,1406.391290,-1378.971896,6735.874072
952.658244,2812.782580,-995.924147,6217.729913
952.658573,3775.050304,-229.828649,6661.853478
952.658903,4367.215058,2145.067394,8142.265362
952.659232,2812.782580,3983.696590,9770.718434
952.659561,1776.494261,5056.230287,11473.192101
952.659891,444.123565,4519.963438,12065.356855
952.660220,-296.082377,2604.724693,12583.501014
952.660550,-1258.350101,306.438199,12509.480420
952.660879,-1850.514855,-1455.581446,11843.295072
952.661208,-1702.473667,-2528.115143,10881.027347
952.661538,-888.247130,-2604.724693,9474.636058
952.661867,814.226536,-2298.286494,8586.388927
952.662197,3182.885551,-1225.752797,7994.224174
952.662526,4737.318029,-153.219100,7105.977043
952.662855,4959.379811,1378.971896,7105.977043
952.663185,5033.400406,2911.162892,7772.162391
952.663514,4885.359217,4060.306139,8956.491898
952.663843,4071.132681,4443.353888,10436.903782
952.664173,3108.864956,3907.087040,11399.171507
952.664502,1850.514855,2451.505594,11473.192101
952.664832,148.041188,919.314598,11177.109724
952.665161,-592.164754,-383.047749,10732.986159
952.665490,-1110.308913,-1378.971896,10584.944971
952.665820,-1036.288319,-1072.533697,10214.842000
952.666149,-888.247130,-1225.752797,9844.739029
952.666479,-296.082377,-766.095498,9400.615463
952.666808,962.267725,306.438199,9104.533087
952.667137,2072.576638,229.828649,8512.368333
952.667467,3256.906145,919.314598,8142.265362
952.667796,3997.112087,919.314598,8216.285956
952.668125,4737.318029,766.095498,8068.244768
952.668455,4515.256246,766.095498,8512.368333
952.668784,3775.050304,612.876398,9548.656652
952.669114,2960.823768,1455.581446,10214.842000
952.669443,2368.659014,2298.286494,10658.965565
952.669772,2146.597232,2221.676944,10584.944971
952.670102,2146.597232,2145.067394,10362.883188
952.670431,2368.659014,1838.629195,9844.739029
952.670761,2590.720797,1685.410096,8586.388927
952.671090,3256.906145,995.924147,7846.182985
952.671419,3034.844362,612.876398,8142.265362
952.671749,2442.679609,1302.362347,8364.327145
952.672078,1036.288319,1455.581446,9030.512492
952.672407,-370.102971,842.705048,9622.677246
952.672737,-1480.411884,383.047749,9696.697840
952.673066,-2664.741391,306.438199,10807.006753
952.673396,-2886.803174,-153.219100,11695.253884
952.673725,-3108.864956,-459.657299,11695.253884
952.674054,-3404.947333,0.000000,11029.068536
952.674384,-2220.617826,-536.266849,9770.718434
952.674713,74.020594,-459.657299,8882.471304
952.675042,2368.659014,306.438199,8142.265362
952.675372,5033.400406,1532.190996,7846.182985
952.675701,7031.956449,2757.943793,8068.244768
952.676031,7994.224174,2834.553343,8290.306550
952.676360,7105.977043,4443.353888,9622.677246
952.676689,4959.379811,4903.011187,11251.130318
952.677019,1998.556043,4979.620737,11843.295072
952.677348,-666.185348,3524.039291,12361.439231
952.677678,-2812.782580,1455.581446,12879.583391
