#time,accel_x,accel_y,accel_z
1068.795752,-888.247130,919.314598,8956.491898
1068.796082,-888.247130,995.924147,9548.656652
1068.796411,-1110.308913,995.924147,9770.718434
1068.796741,-962.267725,612.876398,9622.677246
1068.797070,-1184.329507,842.705048,9474.636058
1068.797400,-1184.329507,842.705048,9622.677246
1068.797729,-814.226536,995.924147,9104.533087
1068.798059,-888.247130,842.705048,9622.677246
1068.798388,-1332.370696,919.314598,9548.656652
1068.798718,-1110.308913,919.314598,9770.718434
1068.799047,-1036.288319,842.705048,9622.677246
1068.799377,-1036.288319,842.705048,9326.594869
1068.799706,-1110.308913,919.314598,9696.697840
1068.800036,-888.247130,766.095498,9696.697840
1068.800365,-1036.288319,995.924147,9474.636058
1068.800695,-1184.329507,766.095498,9474.636058
1068.801024,-962.267725,766.095498,9252.574275
1068.801354,-962.267725,1302.362347,9178.553681
1068.801683,-962.267725,766.095498,9474.636058
1068.802012,-1036.288319,1072.533697,9474.636058
1068.802342,-1110.308913,842.705048,9474.636058
1068.802671,-888.247130,766.095498,9326.594869
1068.803001,-1110.308913,1149.143247,9474.636058
1068.803330,-1110.308913,919.314598,9400.615463
1068.803660,-1184.329507,919.314598,9622.677246
1068.803989,-1036.288319,842.705048,9474.636058
1068.804319,-1110.308913,1072.533697,9474.636058
1068.804648,-1036.288319,1532.190996,9326.594869
1068.804978,-1184.329507,842.705048,9400.615463
1068.805307,-1036.288319,919.314598,9548.656652
1068.805637,-888.247130,919.314598,9474.636058
1068.805966,-962.267725,1072.533697,9548.656652
1068.806296,-518.144159,1225.752797,9548.656652
1068.806625,-888.247130,612.876398,9400.615463
1068.806955,-1184.329507,919.314598,9474.636058
1068.807284,-1036.288319,766.095498,9696.697840
1068.807613,-888.247130,995.924147,9548.656652
1068.807943,-888.247130,766.095498,9622.677246
1068.808272,-740.205942,1072.533697,9474.636058
1068.808602,-1110.308913,689.485948,9622.677246
1068.808931,-1036.288319,1072.533697,9770.718434
1068.809261,-1110.308913,919.314598,9474.636058
1068.809590,-1110.308913,842.705048,9622.677246
1068.809920,-1332.370696,766.095498,9844.739029
1068.810249,-1258.350101,842.705048,9696.697840
1068.810579,-1258.350101,766.095498,9696.697840
1068.810908,-962.267725,1072.533697,9696.697840
1068.811238,-1036.288319,1072.533697,9622.677246
1068.811567,-888.247130,919.314598,9252.574275
1068.811897,-1110.308913,1302.362347,9548.656652
1068.812226,-1110.308913,995.924147,9548.656652
1068.812556,-962.267725,1149.143247,9622.677246
1068.812885,-814.226536,1072.533697,9770.718434
1068.813215,-740.205942,919.314598,9252.574275
1068.813544,-1184.329507,995.924147,9326.594869
1068.813873,-962.267725,995.924147,9474.636058
1068.814203,-814.226536,919.314598,9400.615463
1068.814532,-1110.308913,919.314598,9474.636058
1068.814862,-962.267725,766.095498,9474.636058
1068.815191,-962.267725,306.438199,9252.574275
1068.815521,-1110.308913,1072.533697,9548.656652
1068.815850,-1110.308913,995.924147,9474.636058
1068.816180,-1036.288319,689.485948,9400.615463
1068.816509,-1110.308913,766.095498,9622.677246
1068.816839,-1184.329507,1455.581446,9474.636058
1068.817168,-814.226536,612.876398,9474.636058
1068.817498,-1036.288319,842.705048,9474.636058
1068.817827,-1036.288319,842.705048,9696.697840
1068.818157,-1036.288319,842.705048,9622.677246
1068.818486,-1110.308913,1302.362347,9696.697840
1068.818816,-888.247130,995.924147,9474.636058
1068.819145,-888.247130,842.705048,9622.677246
1068.819474,-1110.308913,842.705048,9622.677246
1068.819804,-1184.329507,689.485948,9548.656652
1068.820133,-1036.288319,689.485948,9622.677246
1068.820463,-1332.370696,995.924147,9326.594869
1068.820792,-1036.288319,1072.533697,9474.636058
1068.821122,-740.205942,919.314598,9030.512492
1068.821451,0.000000,689.485948,9104.533087
1068.821781,666.185348,612.876398,9474.636058
1068.822110,1480.411884,1378.971896,9252.574275
1068.822440,666.185348,919.314598,9104.533087
1068.822769,222.061783,919.314598,9474.636058
1068.823099,-296.082377,842.705048,9992.780217
1068.823428,-888.247130,995.924147,10362.883188
1068.823758,-888.247130,995.924147,10436.903782
1068.824087,-370.102971,306.438199,9696.697840
1068.824417,0.000000,0.000000,9400.615463
1068.824746,1110.308913,-229.828649,9178.553681
1068.825076,2220.617826,153.219100,9030.512492
1068.825405,2960.823768,842.705048,8586.388927
1068.825734,3404.947333,919.314598,8734.430116
1068.826064,3775.050304,1762.019645,9104.533087
1068.826393,3775.050304,2068.457845,9548.656652
1068.826723,3404.947333,1608.800546,9918.759623
1068.827052,2664.741391,995.924147,10214.842000
1068.827382,2072.576638,1149.143247,10214.842000
1068.827711,1406.391290,306.438199,10288.862594
1068.828041,1480.411884,0.000000,10436.903782
1068.828370,1776.494261,-229.828649,9918.759623
1068.828700,2368.659014,0.000000,9400.615463
1068.829029,3256.906145,306.438199,8882.471304
1068.829359,4293.194464,689.485948,9252.574275
1068.829688,3997.112087,1838.629195,9474.636058
1068.830018,3552.988522,2451.505594,10066.800811
1068.830347,2442.679609,2987.772442,10584.944971
1068.830677,888.247130,3140.991542,10807.006753
1068.831006,-1036.288319,2374.896044,9844.739029
1068.831335,-2146.597232,1762.019645,9252.574275
1068.831665,-1776.494261,76.609550,8438.347739
1068.831994,-222.061783,-919.314598,7476.080014
1068.832324,1554.432478,-1225.752797,6661.853478
1068.832653,2516.700203,-1072.533697,6217.729913
1068.832983,3775.050304,153.219100,7031.956449
1068.833312,3997.112087,1915.238745,8512.368333
1068.833642,3034.844362,3753.867940,10214.842000
1068.833971,1776.494261,4749.792088,11991.336260
1068.834301,592.164754,3830.477490,12213.398043
1068.834630,-592.164754,2604.724693,12361.439231
1068.834960,-1184.329507,612.876398,12213.398043
1068.835289,-1480.411884,-1225.752797,11399.171507
1068.835619,-1184.329507,-2528.115143,10288.862594
1068.835948,0.000000,-2911.162892,8660.409521
