#time,accel_x,accel_y,accel_z
849.242468,-1036.288319,842.705048,9474.636058
849.242798,-444.123565,383.047749,9696.697840
849.243127,-1036.288319,766.095498,9696.697840
849.243457,-962.267725,842.705048,9474.636058
849.243787,-1036.288319,995.924147,9622.677246
849.244117,-962.267725,766.095498,9622.677246
849.244446,-962.267725,689.485948,9548.656652
849.244776,-962.267725,689.485948,9474.636058
849.245106,-962.267725,919.314598,9770.718434
849.245436,-1036.288319,612.876398,9622.677246
849.245765,-888.247130,689.485948,9696.697840
849.246095,-1110.308913,1149.143247,9696.697840
849.246425,-740.205942,1072.533697,9548.656652
849.246755,-1036.288319,995.924147,9400.615463
849.247084,-1110.308913,919.314598,9548.656652
849.247414,-1110.308913,842.705048,9474.636058
849.247744,-1036.288319,1149.143247,9326.594869
849.248074,-740.205942,766.095498,9696.697840
849.248403,-888.247130,919.314598,9548.656652
849.248733,-1110.308913,766.095498,9252.574275
849.249063,-888.247130,995.924147,9400.615463
849.249393,-1036.288319,995.924147,9400.615463
849.249722,-1110.308913,1072.533697,9474.636058
849.250052,-740.205942,1072.533697,9548.656652
849.250382,-888.247130,1149.143247,9326.594869
849.250712,-1110.308913,919.314598,9326.594869
849.251041,-962.267725,689.485948,9548.656652
849.251371,-666.185348,1072.533697,9622.677246
849.251701,-1036.288319,766.095498,9252.574275
849.252031,-962.267725,612.876398,9548.656652
849.252360,-1036.288319,919.314598,9548.656652
849.252690,-888.247130,766.095498,9474.636058
849.253020,-1036.288319,1149.143247,9474.636058
849.253350,-1036.288319,842.705048,9326.594869
849.253679,-962.267725,919.314598,9326.594869
849.254009,-1184.329507,689.485948,9622.677246
849.254339,-962.267725,919.314598,9622.677246
849.254669,-1036.288319,919.314598,9622.677246
849.254998,-1110.308913,995.924147,9622.677246
849.255328,-592.164754,919.314598,9844.739029
849.255658,-888.247130,995.924147,9696.697840
849.255987,-1110.308913,919.314598,9696.697840
849.256317,-1110.308913,842.705048,9622.677246
849.256647,-444.123565,1302.362347,9696.697840
849.256977,-888.247130,536.266849,9474.636058
849.257306,-1110.308913,842.705048,9844.739029
849.257636,-1110.308913,919.314598,9622.677246
849.257966,-962.267725,995.924147,9622.677246
849.258296,-888.247130,689.485948,9548.656652
849.258625,-1036.288319,995.924147,9474.636058
849.258955,-1110.308913,1072.533697,9474.636058
849.259285,-1258.350101,842.705048,9400.615463
849.259615,-962.267725,766.095498,9548.656652
849.259944,-1258.350101,919.314598,9400.615463
849.260274,-888.247130,612.876398,9252.574275
849.260604,-888.247130,766.095498,9474.636058
849.260934,-1036.288319,919.314598,9474.636058
849.261263,-1110.308913,842.705048,9474.636058
849.261593,-962.267725,689.485948,9252.574275
849.261923,-666.185348,919.314598,9252.574275
849.262253,-962.267725,995.924147,9252.574275
849.262582,-1184.329507,842.705048,9474.636058
849.262912,-1406.391290,766.095498,9474.636058
849.263242,-962.267725,995.924147,9548.656652
849.263572,-888.247130,842.705048,9474.636058
849.263901,-962.267725,1455.581446,9548.656652
849.264231,-962.267725,995.924147,9474.636058
849.264561,-962.267725,842.705048,9474.636058
849.264891,-1036.288319,842.705048,9326.594869
849.265220,-1110.308913,842.705048,9400.615463
849.265550,-740.205942,995.924147,9474.636058
849.265880,-1332.370696,1225.752797,9474.636058
849.266210,-1036.288319,1072.533697,9548.656652
849.266539,-1110.308913,919.314598,9548.656652
849.266869,-1110.308913,919.314598,9548.656652
849.267199,-962.267725,919.314598,9474.636058
